Date,Adset,URL,Platform,Spend,Visitors,Leads,SiteVisits,Closure,Project
2025-11-11,Adset-7,URL-125,YouTube,15159,53513,2426,19,26,Skyline Towers
2025-11-11,Adset-5,URL-424,Facebook,3210,18067,1554,78,4,ASBL Lakeside
2025-11-11,Adset-5,URL-378,WhatsApp,6678,62739,1040,49,1,ASBL Spire
2025-11-11,Adset-9,URL-246,Meta,9092,14975,1486,67,6,ASBL Palm
2025-11-11,Adset-5,URL-327,Meta,1444,37592,1427,45,6,ASBL Spectra
2025-11-11,Adset-10,URL-164,LinkedIn,6025,15385,2206,96,26,Elite Enclave
2025-11-11,Adset-11,URL-457,Google,17065,6930,2265,9,12,GreenNest Residency
2025-11-11,Adset-9,URL-116,Google,15481,79597,1424,6,15,ASBL Lakeside
2025-11-11,Adset-12,URL-327,Google,16460,43918,1491,57,29,ASBL Lakeside
2025-11-11,Adset-12,URL-323,LinkedIn,2420,35552,2091,73,15,Sunshine Meadows
2025-11-11,Adset-10,URL-125,WhatsApp,9273,51930,2015,70,22,Elite Enclave
2025-11-11,Adset-10,URL-125,WhatsApp,2059,97737,2067,45,25,Sunshine Meadows
2025-11-11,Adset-12,URL-412,Facebook,10594,17437,2768,63,5,Skyline Towers
2025-11-11,Adset-5,URL-164,Facebook,4807,24483,2686,57,8,ASBL Lakeside
2025-11-11,Adset-14,URL-164,WhatsApp,13612,45968,2157,90,7,ASBL Palm
2025-11-11,Adset-7,URL-164,Facebook,10024,7621,2776,31,4,ASBL Lakeside
2025-11-11,Adset-14,URL-125,Google,17456,90024,1955,44,29,Skyline Towers
2025-11-11,Adset-13,URL-301,Instagram,2562,88607,1319,60,28,ASBL Spectra
2025-11-11,Adset-8,URL-116,Facebook,18316,83475,2499,48,8,ASBL Spectra
2025-11-11,Adset-12,URL-366,YouTube,5209,72521,1997,84,3,Elite Enclave
2025-11-11,Adset-13,URL-412,Google,12495,46966,2961,8,10,Sunshine Meadows
2025-11-11,Adset-12,URL-172,YouTube,13719,90723,1933,75,22,ASBL Loft
2025-11-11,Adset-3,URL-400,Google,1982,15099,2628,39,4,ASBL Loft
2025-11-11,Adset-1,URL-432,Instagram,18485,57101,1753,43,13,ASBL Palm
2025-11-11,Adset-9,URL-323,Facebook,15825,79994,2787,65,13,GreenNest Residency
2025-11-11,Adset-9,URL-172,Meta,4496,13095,2855,70,22,ASBL Lakeside
2025-11-11,Adset-13,URL-457,Meta,1448,80926,1807,36,24,ASBL Spectra
2025-11-11,Adset-7,URL-339,Meta,9807,64932,1773,35,2,ASBL Spire
2025-11-12,Adset-5,URL-172,LinkedIn,10320,80456,2105,17,13,GreenNest Residency
2025-11-12,Adset-2,URL-437,WhatsApp,10410,78378,2501,53,23,Skyline Towers
2025-11-12,Adset-2,URL-366,WhatsApp,9730,20218,2339,96,9,ASBL Spire
2025-11-12,Adset-11,URL-424,YouTube,1350,19059,2541,17,9,Skyline Towers
2025-11-12,Adset-12,URL-323,Facebook,13320,93936,2985,68,18,ASBL Spectra
2025-11-12,Adset-12,URL-377,LinkedIn,3654,45436,2655,33,22,Sunshine Meadows
2025-11-12,Adset-1,URL-378,YouTube,8771,5028,1904,64,2,Elite Enclave
2025-11-12,Adset-3,URL-323,Facebook,16418,63115,2123,37,2,ASBL Lakeside
2025-11-12,Adset-12,URL-323,Instagram,15524,59949,1232,78,26,GreenNest Residency
2025-11-12,Adset-1,URL-246,Meta,3721,44741,2024,2,18,ASBL Lakeside
2025-11-12,Adset-10,URL-246,Instagram,9067,22337,2658,34,8,Skyline Towers
2025-11-12,Adset-6,URL-301,Meta,5806,60278,2615,49,7,ASBL Spectra
2025-11-12,Adset-14,URL-246,YouTube,8614,85177,1371,28,28,Elite Enclave
2025-11-12,Adset-6,URL-432,LinkedIn,10322,74639,1733,27,3,Elite Enclave
2025-11-12,Adset-1,URL-457,YouTube,10572,80427,2293,60,14,ASBL Palm
2025-11-12,Adset-7,URL-301,Meta,13170,64704,2986,21,24,ASBL Spire
2025-11-12,Adset-11,URL-172,YouTube,18062,15758,2025,64,10,ASBL Palm
2025-11-12,Adset-13,URL-327,LinkedIn,14719,41996,2897,58,22,ASBL Spire
2025-11-12,Adset-12,URL-356,Meta,17253,59454,1151,30,19,ASBL Lakeside
2025-11-12,Adset-10,URL-378,Google,1287,92360,1406,46,3,Sunshine Meadows
2025-11-12,Adset-13,URL-164,LinkedIn,10383,48131,1229,7,13,ASBL Spire
2025-11-12,Adset-8,URL-172,WhatsApp,13571,68688,1251,25,6,Elite Enclave
2025-11-12,Adset-5,URL-356,LinkedIn,7276,37824,2373,0,19,ASBL Palm
2025-11-12,Adset-4,URL-327,Google,2657,19296,1539,31,17,Riverfront Homes
2025-11-12,Adset-1,URL-457,Facebook,4126,71905,1477,11,9,ASBL Palm
2025-11-12,Adset-3,URL-432,Instagram,1936,52202,1613,19,1,ASBL Spire
2025-11-12,Adset-14,URL-116,Facebook,1007,8239,1847,2,24,ASBL Lakeside
2025-11-12,Adset-7,URL-366,Facebook,3187,90785,1421,53,17,Sunshine Meadows
2025-11-12,Adset-4,URL-432,Google,13009,42025,2015,74,11,ASBL Loft
2025-11-12,Adset-11,URL-457,Facebook,12231,16853,2886,96,12,ASBL Spire
2025-11-12,Adset-3,URL-437,Facebook,2244,98336,2938,73,17,ASBL Lakeside
2025-11-12,Adset-6,URL-400,WhatsApp,5186,20461,2963,32,21,Riverfront Homes
2025-11-12,Adset-11,URL-356,Instagram,4801,96002,2766,53,19,GreenNest Residency
2025-11-12,Adset-10,URL-378,Meta,2040,77973,2262,26,0,ASBL Spire
2025-11-12,Adset-14,URL-172,YouTube,2062,60783,2260,57,20,Riverfront Homes
2025-11-13,Adset-2,URL-125,YouTube,19032,30508,1756,47,18,GreenNest Residency
2025-11-13,Adset-9,URL-424,LinkedIn,1731,8723,1613,33,8,ASBL Palm
2025-11-13,Adset-11,URL-125,Meta,15732,13344,1255,42,28,GreenNest Residency
2025-11-13,Adset-9,URL-457,Meta,12830,38515,1866,13,28,Riverfront Homes
2025-11-13,Adset-1,URL-356,Meta,7398,7788,2536,77,21,Elite Enclave
2025-11-13,Adset-9,URL-378,Google,14578,50401,2488,57,2,ASBL Spectra
2025-11-13,Adset-1,URL-481,Meta,4177,59501,1036,73,9,ASBL Spectra
2025-11-13,Adset-10,URL-412,WhatsApp,10449,65493,1352,73,14,ASBL Loft
2025-11-13,Adset-1,URL-327,Meta,6065,9459,1686,89,18,ASBL Palm
2025-11-13,Adset-14,URL-481,Facebook,2081,28449,1047,43,27,ASBL Lakeside
2025-11-13,Adset-8,URL-481,Meta,14149,51223,1769,15,15,Sunshine Meadows
2025-11-13,Adset-8,URL-378,Google,14061,25199,2612,66,17,GreenNest Residency
2025-11-13,Adset-14,URL-339,YouTube,19885,56713,1901,68,3,Skyline Towers
2025-11-13,Adset-10,URL-172,LinkedIn,16971,63005,1961,74,29,ASBL Spectra
2025-11-13,Adset-1,URL-437,WhatsApp,18667,48664,1419,76,4,ASBL Spire
2025-11-13,Adset-11,URL-437,Meta,10865,29777,1926,21,10,ASBL Palm
2025-11-13,Adset-9,URL-424,WhatsApp,13732,45656,1574,69,16,ASBL Palm
2025-11-13,Adset-4,URL-246,Facebook,4949,26150,2911,9,2,Riverfront Homes
2025-11-13,Adset-5,URL-424,WhatsApp,8967,28358,1272,77,10,Sunshine Meadows
2025-11-13,Adset-5,URL-246,WhatsApp,16188,49090,1104,36,18,ASBL Lakeside
2025-11-13,Adset-4,URL-457,LinkedIn,2071,23323,1269,90,25,Riverfront Homes
2025-11-13,Adset-11,URL-412,Instagram,8148,86275,1328,10,3,ASBL Loft
2025-11-13,Adset-7,URL-377,WhatsApp,18052,74702,2293,43,24,Sunshine Meadows
2025-11-13,Adset-7,URL-424,Instagram,10338,91477,1654,19,27,Elite Enclave
2025-11-13,Adset-2,URL-356,YouTube,12458,21059,2451,40,18,ASBL Spectra
2025-11-13,Adset-13,URL-172,Meta,12067,43195,2973,32,16,Skyline Towers
2025-11-13,Adset-1,URL-437,Meta,10235,28670,1435,3,1,ASBL Spire
2025-11-13,Adset-5,URL-323,YouTube,3172,42796,2958,19,10,Sunshine Meadows
2025-11-13,Adset-5,URL-323,LinkedIn,19383,59303,1291,79,17,Elite Enclave
2025-11-13,Adset-7,URL-323,Facebook,2031,30060,1456,76,0,ASBL Palm
2025-11-13,Adset-9,URL-377,Facebook,1261,62524,2500,98,20,GreenNest Residency
2025-11-13,Adset-8,URL-424,WhatsApp,1182,14172,2213,75,1,Elite Enclave
2025-11-13,Adset-11,URL-339,Meta,14884,14322,1373,57,13,ASBL Spectra
2025-11-13,Adset-9,URL-125,Facebook,15785,78335,2608,9,10,Sunshine Meadows
2025-11-13,Adset-5,URL-339,Facebook,11108,26384,2115,74,7,Skyline Towers
2025-11-14,Adset-9,URL-377,Instagram,2715,31560,2780,37,29,ASBL Palm
2025-11-14,Adset-8,URL-116,Google,17037,74193,1278,17,15,ASBL Spire
2025-11-14,Adset-9,URL-412,Google,7161,98750,1367,1,27,Sunshine Meadows
2025-11-14,Adset-8,URL-323,Instagram,6481,61697,2394,53,23,Skyline Towers
2025-11-14,Adset-4,URL-412,Google,16266,27585,2180,92,12,ASBL Lakeside
2025-11-14,Adset-2,URL-366,Facebook,12748,63203,1481,46,25,Skyline Towers
2025-11-14,Adset-8,URL-457,Meta,13245,26684,2735,17,14,GreenNest Residency
2025-11-14,Adset-7,URL-323,WhatsApp,3277,24901,2604,47,12,Skyline Towers
2025-11-14,Adset-14,URL-339,YouTube,5575,67061,1310,63,23,ASBL Spectra
2025-11-14,Adset-13,URL-400,YouTube,11109,7417,1064,97,29,ASBL Spire
2025-11-14,Adset-2,URL-125,Facebook,11316,9722,2927,58,11,Skyline Towers
2025-11-14,Adset-8,URL-378,Instagram,6412,74644,2219,97,9,ASBL Palm
2025-11-14,Adset-8,URL-424,YouTube,14153,36546,1671,15,13,ASBL Palm
2025-11-14,Adset-4,URL-457,Meta,1724,70674,1463,47,15,ASBL Spire
2025-11-14,Adset-11,URL-164,WhatsApp,14527,88198,2957,58,4,Elite Enclave
2025-11-14,Adset-6,URL-125,WhatsApp,15795,61024,2278,53,29,Sunshine Meadows
2025-11-14,Adset-2,URL-432,Instagram,19152,14343,2836,78,18,Skyline Towers
2025-11-14,Adset-7,URL-246,Meta,1011,91228,1444,44,15,ASBL Spire
2025-11-14,Adset-2,URL-116,Instagram,5054,44388,1165,95,2,Skyline Towers
2025-11-14,Adset-10,URL-424,Instagram,18956,80853,2106,86,28,Riverfront Homes
2025-11-14,Adset-2,URL-323,Instagram,14661,93578,2968,36,9,ASBL Spectra
2025-11-14,Adset-6,URL-125,Meta,1922,75743,2661,60,29,ASBL Spire
2025-11-14,Adset-4,URL-301,Instagram,7261,92391,2822,23,7,ASBL Lakeside
2025-11-14,Adset-11,URL-457,YouTube,7940,64263,1084,72,12,Sunshine Meadows
2025-11-14,Adset-6,URL-246,Instagram,8999,35447,1383,52,16,ASBL Loft
2025-11-14,Adset-12,URL-172,Meta,5758,87134,1171,2,6,ASBL Spire
2025-11-14,Adset-8,URL-116,LinkedIn,18671,24525,1963,12,12,ASBL Spire
2025-11-14,Adset-10,URL-437,Instagram,13291,96333,1368,10,17,ASBL Spire
2025-11-14,Adset-11,URL-424,Meta,16462,87034,1833,94,3,Riverfront Homes
2025-11-14,Adset-11,URL-125,Facebook,5703,82883,1098,7,11,ASBL Loft
2025-11-14,Adset-5,URL-366,Google,14308,22149,1724,11,19,Elite Enclave
2025-11-14,Adset-7,URL-164,Instagram,8593,61944,1597,9,18,Riverfront Homes
2025-11-14,Adset-9,URL-424,WhatsApp,3419,39530,1734,61,22,ASBL Spectra
2025-11-14,Adset-6,URL-125,Instagram,18202,79048,2171,3,7,GreenNest Residency
2025-11-14,Adset-4,URL-424,WhatsApp,18653,63670,1380,87,10,Sunshine Meadows
2025-11-14,Adset-13,URL-378,Meta,19555,92541,1553,84,13,ASBL Lakeside
2025-11-14,Adset-14,URL-378,YouTube,19959,74417,2010,1,24,ASBL Loft
2025-11-14,Adset-2,URL-412,YouTube,9121,92167,2154,61,26,Sunshine Meadows
2025-11-14,Adset-8,URL-246,Instagram,14284,58810,2641,35,16,Elite Enclave
